ASSETID,TEXT,language,municipio,distrito,barrio,habitaciones,baños,rooms_detected,area_detected,caracteristicas_detected,ubicacion_detected,precio_detected,caracteristicas,precio,area
A8461285872685977295,"Piso en finca del año 1969 totalmente reformado con dos ascensores y conserje, en la confluencia de Paseo Sant Joan con Ausias Marc muy cerca del Arc del Triomf.
El piso es una segunda planta real de altura en el edificio.
El piso consta de un recibidor que da acceso a un amplio salón comedor con salida a terraza a calle.
El piso cuenta con dos terrazas y son 119m² construidos y 115m² útiles.
Cocina independiente reformada con zona office.
4 habitaciones ( dos de ellas unidas mediante suitte con vestidor y baño ) y otro baño más independiente, ambos completos.
2 baños completos.
Cabe recalcar que las habitaciones son de buen tamaño, exteriores y con mucha luz.
Calefacción a gas y aire acondicionado.
El piso se vende en perfecto estado, para entrar a vivir.
También destacar que la finca se vende con una plaza de parking en el mismo edificio.
Recalcar que por la distribución del piso, este permite también compaginar una actividad profesional con la vida familiar en la propia vivienda.
El edificio tiene una sala polivalente de uso de la comunidad para eventos.
La ubicación es excelente, se encuentra situado en el Paseo de Sant Joan, muy cerca de Arc de Triomf y esta muy bien comunicado con las diferentes opciones de transporte público que encontramos en Barcelona.",es,Barcelona,Eixample,El Fort Pienc,4.0,2.0,"['recibidor', 'comedor', 'Cocina', 'office', '4 habitaciones', 'vestidor', 'baño', '2 baños']","['119m²', '115m²']","['terraza', 'aire acondicionado']",[],[],"['terraza', 'aire acondicionado']",,119.0
A207106842860828325,"Royal Home Investments presenta en exclusiva magnífico inmueble a la venta.

El inmueble consta de un diseño de alta calidad y acabados inmejorables, totalmente reformado y amueblado tanto el inmueble en si como la cocina totalmente equipada, consta de dos dormitorios muy amplios, ambos con cama de matrimonio y armarios, salón comedor con cocina americana integrada, baño completo con plato de ducha, exterior muy luminoso, la finca tiene ascensor y esta ubicado en una zona con mucha vida, centro comercial muy cerca, restaurantes, comercios, gimnasios y perfectamente comunicado tanto por transporte publico tales como autobuses y metro, acceso a la m30 y Madrid Rio justo enfrente del inmueble.

Royal Home Investments es una compañía de intermediación inmobiliaria, comenzamos como agentes inmobiliarios con conocidas compañías, pero después de adquirir conocimiento en España y fuera de ella, decidimos independizarnos para tratar de cambiar la idea de lo que es una inmobiliaria convencional. 

Nuestros servicios varían desde la compra o venta de tu casa, comercio o herencia como igual el alquiler de inmuebles. Tenemos un trato personal con nuestros clientes, es decir tu trato comienza con un asesor el cual estará contigo en todo proceso de la operación de tu inmueble.",es,Madrid,Carabanchel,Comillas,2.0,1.0,"['cocina', 'dos dormitorios', 'comedor', 'baño']",[],"['plato de ducha', 'exterior', 'ascensor']","['centro comercial', 'comercio']",[],['ascensor'],,
A14673576426583831660,"apartamento entre plaza España y plaza San Agustin, 2 dormitorios, 1 wc, cocina independiente, salón-comedor, vivienda muy acogedora con amplias vistas a calle San Vicente, muy luminoso y ventilado pues tiene dos orientaciones opuestas, buena finca.",es,València,Extramurs,La Roqueta,2.0,,"['2 dormitorios', 'cocina']",[],[],[],[],[],,
A8231328451655759025,"Piso en av blasco ibañez todo reformado. Consta de 94 m, tres dormitorios, baño con ducha, y aseo
cocina independiente, ascensor 
muy bien comunicado con lineas de autobus, metro.
Primeras calidadessuelo de tarima, puertas lacadas en blanco.",es,València,El Pla del Real,Mestalla,3.0,1.0,"['tres dormitorios', 'baño', 'aseo', 'cocina']",[],['ascensor'],[],[],['ascensor'],,
A10030487754149265289,"Vivienda a estrenar en zona Lexample, bien comunicada exterior con todos los servicios alrededor. Vivienda de 2 habitacion, 2 baños con plato de ducha, cocina totalmente amueblada con electrodomésticos, 100m² construidos, totamente reformada, calefaccion por gas ciudad, aire acondicionado, una terraza de 30m², carpinteria con climalit. Finca con ascenor.",es,València,L'Eixample,Gran Vía,,2.0,"['habitacion', '2 baños', 'cocina']","['100m²', '30m²']","['exterior', 'plato de ducha', 'calefaccion', 'gas ciudad', 'aire acondicionado', 'terraza', 'climalit']",[],[],"['aire acondicionado', 'terraza']",,100.0
A9262542599292135602,"Fabuloso piso seminuevo de 2 dormitorios, salón con mirador, cocina amueblada con tendedero y baño. Exterior. Ascensor y trastero de 7 m2. Plaza de garaje opcional. Armarios empotrados en dormitorios. 80 m2. Bien comunicado metro oporto linea 5 y 6 y autobuses 34, 35, 118, 55, 81, 108, N16, N17. Mejor ver. ",es,Madrid,Carabanchel,San Isidro,2.0,1.0,"['2 dormitorios', 'cocina', 'baño']","['7 m2', '80 m2']","['Exterior', 'Ascensor', 'Armarios empotrados']",[],[],['ascensor'],,80.0
A17122441079833354422,"Piso coqueto y acogedor en el la parte alta del Raval muy cerca de las Ramblas y de Plaza Catalunya. Tiene una superficie construida de 44m2 reformados para maximizar el espacio disponible. Está distribuido en una habitación doble, un baños completo y cocina office abierta al salón. El salón tiene acceso al balcón con orientación Sur-Este que goza de luz y sol por la tarde. La habitación dá a patio interior y los armarios empotrados estan en el pasillo. La cocina es abierta al salón. El baño completo tiene el plato de ducha y el aseo separados de la pica que esta fuera. En el balcón encontramos un zona de lavandería con el tremo eléctrico y espacio para lavadora y secadora. El balcón tiene vistas al tejado de un edificio de la misma altura que no le bloquea la luz natural. Producto Exclusivo Apialia.",es,Barcelona,Ciutat Vella,El Raval,,1.0,"['cocina', 'office', 'pasillo', 'baño', 'aseo']",[],"['interior', 'armarios empotrados', 'plato de ducha']",[],[],['armario empotrado'],,
A13331384537966283235,"¡Totalmente reformado!
Piso de 3 dormitorios, dos de ellos con armarios empotrados
Cocina nueva con encimera de silestone (6 meses)
Salón con aire acondicionado ( Frío-calor)
Detalle a capricho de arcos en pasillo y entrada de cocina con alógenos
Aire acondicionado y calefacción de gas natural
Puerta Blindada, ventanas climalit.
En la reforma se cambió toda la electricidad y fontanería 
Informese sin compromiso 
Fincas cima villaverde bajo.
Buena comunicación: Autobuses 59-79-N13 a 2 minutos
Metro San Cristobal a 5 minutos ( Linea 3)
Renfe San Cristobal a 7 minutos (Linea C-3) A dos paradas de Atocha y tres de Sol.",es,Madrid,Villaverde,San Cristóbal,3.0,,"['3 dormitorios', 'Cocina', 'pasillo', 'entrada', 'cocina']",[],"['armarios empotrados', 'aire acondicionado', 'Aire acondicionado', 'Puerta Blindada', 'climalit']",[],[],"['armario empotrado', 'aire acondicionado']",,
A10229995109565733941,"REDPISO ALUCHE pone a su disposición una vivienda con orientación norte en calle Valmojado. Se trata de una quinta planta de un bloque de seis alturas en buen estado. La vivienda se constituye en 70 metros cuadrados construidos, distribuidos en el salón, cocina, dos dormitorios, baño y dos terrazas abierta y cerrada. Consta de calefacción y aire acondicionado Su ubicación es inmejorable, ya que en calle Valmojado tiene a su disposición comercios, colegios, centro de salud, zonas verdes.. . En cuanto al transporte público, está muy bien comunicado con las paradas de autobús a pocos metros. Muy próximo al intercambiador (L5 de metro, C5 de cercanías y varias líneas de autobús). ¡VENGA A VISITARLA SIN COMPROMISO! ¡FINANCIAMOS HASTA EL 100% DE SU HIPOTECA CON NUESTRO DEPARTAMENTO FINANCIERO DCREDIT! ¡VEN A VERLO, ASESÓRATE DE FORMA GRATUITA!",es,Madrid,Latina,Aluche,2.0,1.0,"['cocina', 'dos dormitorios', 'baño']",[],"['aire acondicionado', 'zonas verdes']",['centro de salud'],[],['aire acondicionado'],,
A11805386015126163962,"Estupenda vivienda de 133 m2 construidos en la Avda Maestro Rodrigo situada en tercera altura. 
Amplio piso distribuido en recibidor, tres habitaciones dobles (antes cuatro) con armarios empotrados, dos baños completos, amplia cocina-office independiente con galería, luminoso salón comedor con acceso a un balcón. 
Carpintería exterior metálica, cristal climalit. Suelos de terrazo. Muy buen estado, para entrar a vivir.
Zona consolidada con todos los servicios, muy próxima a varias líneas de autobús y parada de metro.
Plaza de garaje INCLUIDA en el precio, está en el mismo edificio. 
El anuncio con referencia V1472 se muestra a título informativo y no contractual. Los datos expuestos son ofrecidos por terceros y se suponen correctos. 
CRISTINA CALLAGHAN servicios inmobiliarios.
Plaza de la legión española 12 acc. 
46010 Valencia.",es,València,Campanar,Sant Pau,3.0,2.0,"['recibidor', 'tres habitaciones', 'dos baños', 'comedor']",['133 m2'],"['armarios empotrados', 'exterior', 'climalit']",['parada'],[],['armario empotrado'],,133.0
A7764478374900460870,"Globalpiso vende vivienda en buen estado para entrar a vivir. 1ª planta exterior, 68m2, 2 dormitorios antes 3, suelos de gres, ventanas de aluminio, calefacción por gas natural individual, aire acondicionado en el salón, baño con bañera, puertas lacadas en blanco, terraza abierta con toldos, 60€ de comunidad. Excelente ubicación, a pocos minutos de zona comercial, metro L9 estación Vicálvaro y San Cipriano, parada de autobuses. Para poder ver todos nuestros inmuebles puede visitar nuestra página web y puede descargarse nuestra APP Globalpiso totalmente gratuita. Ofrecemos posible financiación del 100% con GFasesores y valoramos su inmueble gratuitamente.",es,Madrid,Vicálvaro,Casco Histórico de Vicálvaro,2.0,1.0,"['2 dormitorios', 'baño']",[],"['exterior', 'aire acondicionado', 'bañera', 'terraza']",['parada'],"['60€', 'financiación']","['aire acondicionado', 'terraza']",60.0,
A11710845135917701610,"ABSTENERSE INMOBILIARIAS. 
Piso de 3 habitaciones y 1 baño para reformar. Todo exterior (salvo el baño), con terraza con vistas despejadas y trastero en el edificio (unos 7m2). Es un piso con muchas posibilidades y excelente ubicación, situado a 200 m de la estación de Cercanías de Las Águilas, a 7 min andando de la parada de metro Aviación Española (L10); paradas de las lineas de bus 17 (a Plaza Mayor) y 34 (a Cibeles) muy cercanas. Junto al parking de residentes de General Fanjul.",es,Madrid,Latina,Águilas,3.0,1.0,"['3 habitaciones', 'baño']",[],"['exterior', 'terraza']",['parada'],[],['terraza'],,
A3014061628511326360,"GIMENOARIÑO Inmobiliaria & Interiorismo vende vivienda muy luminosa toda exterior en la plaza Holanda, en el barrio de la Cuz Cubierta. Muy buena zona, con bares y jardines en la misma plaza.
Vivienda amplia de 114 m2 construidos distribuidos en cuatro habitaciones y dos baños, salón-comedor con salida a terraza de unos 12 m2 y cocina renovada totalmente equipada también con salida a terraza.
En la actualidad uno de los cuatro dormitorios se usa como vestidor y el dormitorio principal dispone de baño en suite.
Suelo de granito en perfecto estado, calefacción por radiadores en todas las estancias, aparatos de aire acondicionado frío-calor, puerta principal acorazada.. .
El inmueble se vende con plaza de garaje incluida en el precio.",es,València,Jesús,La Creu Coberta,4.0,2.0,"['cuatro habitaciones', 'dos baños', 'cocina', 'cuatro dormitorios', 'vestidor', 'dormitorio', 'baño en suite']","['114 m2', '12 m2']","['exterior', 'terraza', 'aire acondicionado']",[],[],"['terraza', 'aire acondicionado']",,114.0
A6500111101966801540,"Apartamento tipo estudio de 43 m2 en el barrio del Raval, a pocos metros de las Ramblas. Situado en un edificio de 1891, recientemente reformado, la vivienda conserva los techos altos y las vigas de madera de la época. El estudio, en un solo ambiente, tiene una zona de estar con cocina americana y salida a un pequeño balcón, y una zona de dormitorio separada con un baño con ducha.",es,Barcelona,Ciutat Vella,El Raval,1.0,1.0,"['cocina', 'dormitorio', 'baño']",['43 m2'],[],[],[],[],,43.0
A12531959639724306900,"Magnífico piso ubicado en zona El Congrés, muy bien situado. Se encuentra en una sexta planta (7º real) con ascensor y sin barreras arquitectónicas para personas con movilidad reducida. Consta de recibidor, 4 habitaciones, baño completo, aseo de cortesía, cocina independiente equipada con lavadero cubierto y, salón comedor con acceso a terraza de unos 7 m2 con vistas despejadas. soleado, luminoso y exterior en un barrio tranquilo. Cerca de transporte público, metro y autobús (L5 Sagrera y Congrés, Buses: 18, V27, 71 y 191. Cuenta con calefacción individual a gas natural, aire acondicionado en el salón, cerramientos en aluminio, blanco y, los suelos son de terrazo. El edificio, en buen estado, dispone de dos ascensores.",es,Barcelona,Sant Andreu,La Sagrera,4.0,1.0,"['recibidor', '4 habitaciones', 'baño', 'aseo', 'cocina', 'comedor']",['7 m2'],"['ascensor', 'terraza', 'exterior', 'aire acondicionado']",[],[],"['ascensor', 'terraza', 'aire acondicionado']",,
A13979739850552007823,"Redcasa coloca a su disposición un atico muy cuadrado de 45 metros, un dormitorio doble y un baño.
Es muy luminoso con balcón amplio a la calle y terraza privada arriba del piso de 30 metros.
Finca regia sin ascensor pero tiene el espacio perfecto.
TOCANDO EL MONTJUÏC.",es,Barcelona,Sants-Montjuïc,El Poble Sec - Parc de Montjuïc,1.0,1.0,"['dormitorio', 'baño']",[],"['terraza', 'ascensor']",[],[],"['terraza', 'ascensor']",,
A9616767321189983308,"Esta estupenda vivienda, se encuentra ubicada en la mejor zona del máximo desarrollo urbanístico de Barcelona, el @22 Poble Nou, justo en frente a Glories, zona de plan urbanístico sofisticado, y de inversión del ayuntamiento de Barcelona. Además su situación, en la puerta al futuro nuevo Parque de los Gloríes, un proyecto futurista, que será el parque verde más grande de Barcelona, destacar además la corta distancia a las playas de Barcelona. Perfectamente conectada con cualquier tipo de transporte, además de otros múltiples servicios. 

Consta de 71 m2 construidos, 3 habitaciones, ( 2 dobles y 1 individual) 1 baño con plato de ducha, salón - comedor y cocina independiente. Todas las estancias son exteriores, lo cual le aporta muchísima luminosidad con orientación Sur y Oeste y disfruta de vistas despejadas. Ademas cuenta con un amplio trastero en el terrado del edificio. 

Una perfecta oportunidad para disfrutar de su magnífica ubicación para vivir o para invertir ya que en breve será un nuevo centro neurálgico de la ciudad.",es,Barcelona,Sant Martí,El Parc i la Llacuna del Poblenou,3.0,1.0,"['3 habitaciones', 'baño', 'comedor', 'cocina']",['71 m2'],['plato de ducha'],"['ayuntamiento', 'Parque', 'parque']",[],[],,71.0
A11529167834468875335,"\""MERCADO MUNDO VENDE SIN COMISIÓN AL COMPRADOR! Excelente oportunidad para adquirir este inmueble ubicado en la calle mas comercial del popular barrio de Carabanchel. Esta vivienda se encuentra en una segunda planta cuenta con un recibidor, salón, una terraza, cocina, la que está con todo el mobiliario y electrodomésticos necesarios. Cuenta con baño con bañera, una habitación principal y dos habitaciones individuales. Los suelos de la vivienda son de plaqueta, cuenta con instalación de calefacción individual por gas natural. Es una casa muy luminosa. Hasta el metro Abrantes hay unos 5 minutos caminando, además cuenta con varias líneas de autobuses, polideportívo, supermercados, centro de salud, colegios.
 Solicita una visita sin compromiso. ¿Necesitas financiación? ¡ Consúltanos para conseguir hasta un 100% y comprar tu casa\"".",es,Madrid,Carabanchel,Puerta Bonita,2.0,1.0,"['recibidor', 'cocina', 'baño', 'dos habitaciones']",[],"['terraza', 'bañera']",['centro de salud'],['financiación'],['terraza'],,
